currency_pair,open_date,position,trade_amount,result
AU/SW,2018-02-07,short,52.2802663086131,18.580406646081094
JP/SW,2018-02-08,short,180.80865479671021,20.440400343902617
AU/SW,2018-02-08,short,52.93026630861309,18.81141664608109
CA/SW,2018-02-08,short,47.9320521479297,13.873932494218247
AU/JP,2018-02-08,short,53.08192089281963,12.864408836566922
CA/JP,2018-02-08,short,35.258579942883806,6.219617027782692
CA/AU,2018-02-08,short,81.21753142145481,-5.35629619724495
CA/JP,2018-02-09,short,35.51857994288381,6.265481053782692
AU/JP,2018-02-09,short,52.851920892819635,12.808668313566923
CA/AU,2018-02-09,short,81.47753142145481,-5.37344319724495
AU/SW,2018-02-09,short,52.700266308613095,18.72967464608109
JP/SW,2018-02-09,short,179.65865479671024,20.310392958902618
CA/SW,2018-02-09,short,48.19205214792971,13.949189494218247
CA/JP,2018-02-12,short,35.41857994288381,6.247841043782692
AU/JP,2018-02-12,short,52.81192089281964,12.798974309566924
CA/AU,2018-02-12,short,81.3775314214548,-5.366848197244949
AU/SW,2018-02-12,short,52.6602663086131,18.715458646081093
JP/SW,2018-02-12,short,179.83865479671024,20.33074194090262
CA/SW,2018-02-12,short,48.09205214792971,13.920244494218247
JP/SW,2018-02-13,short,180.33865479671022,20.387266890902616
AU/SW,2018-02-13,short,53.17026630861309,18.896712646081088
CA/SW,2018-02-13,short,48.922052147929705,14.160487994218247
AU/JP,2018-02-13,short,53.32192089281963,12.922572860566921
CA/JP,2018-02-13,short,36.24857994288381,6.394253126782692
CA/AU,2018-02-13,short,82.2075314214548,-5.421586697244949
CA/JP,2018-02-14,short,36.7785799428838,6.487745179782691
AU/JP,2018-02-14,short,53.74192089281963,13.024359902566921
CA/AU,2018-02-14,short,82.7375314214548,-5.45654019724495
AU/SW,2018-02-14,short,53.59026630861309,19.045980646081087
CA/SW,2018-02-14,short,49.452052147929706,14.313896494218247
JP/SW,2018-02-14,short,181.43865479671024,20.51162178090262
JP/SW,2018-02-15,short,182.46865479671024,20.628063177902618
AU/SW,2018-02-15,short,54.5002663086131,19.36939464608109
CA/SW,2018-02-15,short,50.157052147929704,14.517958744218246
AU/JP,2018-02-15,short,54.65192089281964,13.244898493566923
CA/JP,2018-02-15,short,37.48357994288381,6.612107250282691
CA/AU,2018-02-15,short,83.4425314214548,-5.50303494724495
JP/SW,2018-02-16,short,181.7786547967102,20.550058746902618
AU/SW,2018-02-16,short,53.9402663086131,19.170370646081093
CA/SW,2018-02-16,short,50.10205214792971,14.502038994218248
AU/JP,2018-02-16,short,54.09192089281964,13.109182437566924
CA/JP,2018-02-16,short,37.42857994288381,6.602405244782692
CA/AU,2018-02-16,short,83.38753142145481,-5.49940769724495
CA/AU,2018-02-20,short,82.5375314214548,-5.44335019724495
CA/JP,2018-02-20,short,36.578579942883806,6.452465159782692
AU/JP,2018-02-20,short,53.11192089281963,12.871679339566922
JP/SW,2018-02-20,short,181.4086547967102,20.508230283902616
AU/SW,2018-02-20,short,52.96026630861309,18.82207864608109
CA/SW,2018-02-20,short,49.2520521479297,14.256006494218246
JP/SW,2018-02-21,short,180.88865479671023,20.44944433590262
AU/SW,2018-02-21,short,52.64026630861308,18.708350646081087
CA/SW,2018-02-21,short,48.80705214792971,14.127201244218249
AU/JP,2018-02-21,short,52.79192089281962,12.794127307566919
CA/JP,2018-02-21,short,36.133579942883806,6.373967115282691
CA/AU,2018-02-21,short,82.09253142145481,-5.4140024472449495
CA/AU,2018-02-22,short,83.0725314214548,-5.478633447244949
CA/JP,2018-02-22,short,37.1135799428838,6.546839213282691
AU/JP,2018-02-22,short,53.39192089281962,12.939537367566919
AU/SW,2018-02-22,short,53.24026630861308,18.921590646081086
JP/SW,2018-02-22,short,181.09865479671024,20.47318481490262
CA/SW,2018-02-22,short,49.7870521479297,14.410862244218245
JP/SW,2018-02-23,short,181.22865479671023,20.48788130190262
AU/SW,2018-02-23,short,52.8602663086131,18.78653864608109
CA/SW,2018-02-23,short,49.69705214792971,14.384811744218249
AU/JP,2018-02-23,short,53.01192089281964,12.847444329566924
CA/JP,2018-02-23,short,37.02357994288381,6.530963204282693
CA/AU,2018-02-23,short,82.98253142145481,-5.47269794724495
CA/AU,2018-02-26,short,82.8225314214548,-5.46214594724495
AU/JP,2018-02-26,short,52.82192089281964,12.801397810566923
CA/JP,2018-02-26,short,36.8635799428838,6.502739188282691
AU/SW,2018-02-26,short,52.6702663086131,18.719012646081094
JP/SW,2018-02-26,short,181.14865479671022,20.478837309902616
CA/SW,2018-02-26,short,49.53705214792971,14.338499744218247
JP/SW,2018-02-27,short,180.66865479671023,20.424573357902617
AU/SW,2018-02-27,short,52.55026630861309,18.67636464608109
CA/SW,2018-02-27,short,49.09705214792971,14.211141744218247
AU/JP,2018-02-27,short,52.70192089281963,12.772315798566922
CA/JP,2018-02-27,short,36.42357994288381,6.425123144282693
CA/AU,2018-02-27,short,82.38253142145481,-5.43312794724495
CA/JP,2018-02-28,short,37.0735799428838,6.5397832092826915
JP/SW,2018-02-28,short,179.1886547967102,20.257259505902617
AU/SW,2018-02-28,short,51.98026630861309,18.473786646081088
CA/SW,2018-02-28,short,49.74705214792971,14.399284244218247
AU/JP,2018-02-28,short,52.13192089281963,12.634176241566921
CA/AU,2018-02-28,short,83.0325314214548,-5.47599544724495
CA/AU,2018-03-01,short,83.3725314214548,-5.498418447244949
CA/JP,2018-03-01,short,37.4135799428838,6.599759243282691
AU/JP,2018-03-01,short,52.241920892819635,12.660834752566922
CA/SW,2018-03-01,short,50.0870521479297,14.497697244218244
AU/SW,2018-03-01,short,52.090266308613096,18.51288064608109
JP/SW,2018-03-01,short,179.16865479671023,20.254998507902616
JP/SW,2018-03-02,short,179.35865479671023,20.276477988902617
AU/SW,2018-03-02,short,52.730266308613096,18.74033664608109
CA/SW,2018-03-02,short,50.70705214792971,14.677156244218247
AU/JP,2018-03-02,short,52.881920892819636,12.815938816566923
CA/JP,2018-03-02,short,38.03357994288381,6.709127305282692
CA/AU,2018-03-02,short,83.99253142145481,-5.53930744724495
CA/JP,2018-03-05,short,37.43857994288381,6.604169245782693
AU/JP,2018-03-05,short,52.47192089281963,12.716575275566923
CA/AU,2018-03-05,short,83.3975314214548,-5.50006719724495
AU/SW,2018-03-05,short,52.32026630861309,18.59462264608109
JP/SW,2018-03-05,short,179.76865479671022,20.32282844790262
CA/SW,2018-03-05,short,50.11205214792971,14.504933494218248
CA/JP,2018-03-06,short,37.42357994288381,6.601523244282693
AU/JP,2018-03-06,short,52.44192089281964,12.709304772566924
CA/AU,2018-03-06,short,83.38253142145481,-5.499077947244951
AU/SW,2018-03-06,short,52.2902663086131,18.583960646081092
JP/SW,2018-03-06,short,180.33865479671022,20.387266890902616
CA/SW,2018-03-06,short,50.09705214792971,14.500591744218248
JP/SW,2018-03-07,short,180.42865479671025,20.39744138190262
AU/SW,2018-03-07,short,51.96026630861309,18.46667864608109
CA/SW,2018-03-07,short,50.2370521479297,14.541114744218246
AU/JP,2018-03-07,short,52.11192089281963,12.629329239566923
CA/JP,2018-03-07,short,37.563579942883806,6.626219258282691
CA/AU,2018-03-07,short,83.5225314214548,-5.50831094724495
CA/JP,2018-03-08,short,37.393579942883804,6.596231241282691
CA/AU,2018-03-08,short,83.3525314214548,-5.497099447244949
CA/SW,2018-03-08,short,50.0670521479297,14.491908244218246
AU/SW,2018-03-08,short,51.040266308613106,18.139710646081095
JP/SW,2018-03-08,short,179.41865479671023,20.28326098290262
